시도명,일산화탄소,질소산화물,휘발성유기화합물,미세먼지,초미세먼지,기준연도,위도,경도
전남,52,1133,8,19,17,2017,34.98205,127.045396
전남,398,9469,130,35,32,2017,34.98205,127.045396
전남,185,3961,55,13,12,2017,34.98205,127.045396
전남,715,6162,138,190,175,2017,34.98205,127.045396
전남,1216,3979,323,89,82,2017,34.98205,127.045396
전남,701,2469,86,28,26,2017,34.98205,127.045396
전남,278,1256,59,14,13,2017,34.98205,127.045396
전남,1612,3688,63,30,28,2017,34.98205,127.045396
전남,4719,16643,579,184,169,2017,34.98205,127.045396
전남,2304,7527,236,79,73,2017,34.98205,127.045396
전남,8,23,1,0,0,2017,34.98205,127.045396
전남,5191,54484,1022,1385,1274,2017,34.98205,127.045396
전남,16119,41726,4610,1067,981,2017,34.98205,127.045396
전남,38571,189245,9796,7124,6555,2017,34.98205,127.045396
전남,10112,28387,2695,631,580,2017,34.98205,127.045396
전남,5543,27858,1616,1193,1098,2017,34.98205,127.045396
전남,2064,10108,629,483,444,2017,34.98205,127.045396
전남,462,1133,140,33,30,2017,34.98205,127.045396
전남,351,1061,99,23,21,2017,34.98205,127.045396
전남,2038,46640,645,507,467,2017,34.98205,127.045396
전남,5704,30276,798,816,751,2017,34.98205,127.045396
전남,102,2098,16,26,24,2017,34.98205,127.045396
전남,743,15335,242,54,50,2017,34.98205,127.045396
전남,342,6407,103,20,18,2017,34.98205,127.045396
전남,1685,15193,329,417,384,2017,34.98205,127.045396
전남,2073,6232,549,147,135,2017,34.98205,127.045396
전남,597,2110,78,24,22,2017,34.98205,127.045396
전남,320,1268,68,15,14,2017,34.98205,127.045396
전남,3676,8400,143,69,63,2017,34.98205,127.045396
전남,6761,23901,866,263,242,2017,34.98205,127.045396
전남,2748,9077,299,95,87,2017,34.98205,127.045396
전남,8,28,3,1,1,2017,34.98205,127.045396
전남,16414,169602,3271,4283,3941,2017,34.98205,127.045396
전남,49248,110695,13966,3101,2852,2017,34.98205,127.045396
전남,27896,128950,7144,4783,4400,2017,34.98205,127.045396
전남,4551,10033,1201,259,239,2017,34.98205,127.045396
전남,7143,33584,2076,1425,1311,2017,34.98205,127.045396
전남,1859,8505,568,404,371,2017,34.98205,127.045396
전남,48,92,15,3,3,2017,34.98205,127.045396
전남,632,1197,188,42,38,2017,34.98205,127.045396
전남,363,865,101,22,20,2017,34.98205,127.045396
전남,4007,86066,1258,862,793,2017,34.98205,127.045396
전남,10166,56280,1480,1342,1235,2017,34.98205,127.045396
전남,253,5510,39,78,72,2017,34.98205,127.045396
전남,1476,34466,466,125,115,2017,34.98205,127.045396
전남,762,15821,219,47,43,2017,34.98205,127.045396
전남,4268,38442,813,1091,1004,2017,34.98205,127.045396
전남,3461,11223,925,258,238,2017,34.98205,127.045396
전남,993,3499,120,39,36,2017,34.98205,127.045396
전남,423,1937,89,22,20,2017,34.98205,127.045396
전남,11450,26243,449,214,197,2017,34.98205,127.045396
전남,12211,42566,1515,478,440,2017,34.98205,127.045396
전남,3405,11090,343,117,107,2017,34.98205,127.045396
전남,11,35,3,1,1,2017,34.98205,127.045396
전남,9552,102312,1887,2615,2406,2017,34.98205,127.045396
전남,40131,103959,11501,2679,2465,2017,34.98205,127.045396
전남,43958,214212,11182,8050,7406,2017,34.98205,127.045396
전남,10081,26828,2684,621,571,2017,34.98205,127.045396
전남,8013,39980,2337,1710,1573,2017,34.98205,127.045396
전남,2474,11997,754,573,527,2017,34.98205,127.045396
전남,49,92,15,3,3,2017,34.98205,127.045396
전남,962,2250,290,68,63,2017,34.98205,127.045396
전남,615,1792,173,40,36,2017,34.98205,127.045396
전남,12845,283467,3916,3076,2830,2017,34.98205,127.045396
전남,33370,173264,4585,4504,4143,2017,34.98205,127.045396
전남,131,2837,21,37,34,2017,34.98205,127.045396
전남,1006,22241,325,76,70,2017,34.98205,127.045396
전남,468,9361,139,28,25,2017,34.98205,127.045396
전남,2799,25050,539,724,666,2017,34.98205,127.045396
전남,2413,7494,643,177,163,2017,34.98205,127.045396
전남,482,1734,60,19,17,2017,34.98205,127.045396
전남,340,1401,72,17,15,2017,34.98205,127.045396
전남,7013,16032,274,131,120,2017,34.98205,127.045396
전남,8162,28540,1024,319,293,2017,34.98205,127.045396
전남,2211,7271,231,76,70,2017,34.98205,127.045396
전남,10917,117244,2187,2975,2737,2017,34.98205,127.045396
전남,43051,103870,12290,2813,2588,2017,34.98205,127.045396
전남,30948,149075,7887,5477,5038,2017,34.98205,127.045396
전남,6203,14323,1643,365,335,2017,34.98205,127.045396
전남,8857,43243,2582,1844,1697,2017,34.98205,127.045396
전남,2052,9696,627,462,425,2017,34.98205,127.045396
전남,97,184,29,7,6,2017,34.98205,127.045396
전남,781,1582,234,53,49,2017,34.98205,127.045396
전남,369,935,103,23,21,2017,34.98205,127.045396
전남,5213,116793,1646,1263,1162,2017,34.98205,127.045396
전남,14439,76893,2020,2010,1849,2017,34.98205,127.045396
전남,51,1110,8,17,15,2017,34.98205,127.045396
전남,390,8910,126,32,29,2017,34.98205,127.045396
전남,181,3734,53,12,11,2017,34.98205,127.045396
전남,895,7925,172,233,214,2017,34.98205,127.045396
전남,1385,4444,367,102,93,2017,34.98205,127.045396
전남,528,1861,66,21,19,2017,34.98205,127.045396
전남,252,1083,53,13,12,2017,34.98205,127.045396
전남,2177,4971,85,41,37,2017,34.98205,127.045396
전남,4929,17394,607,192,176,2017,34.98205,127.045396
전남,2142,7014,222,74,68,2017,34.98205,127.045396
전남,9220,97886,1837,2480,2281,2017,34.98205,127.045396
전남,31795,76905,9071,2070,1905,2017,34.98205,127.045396
전남,20538,98799,5237,3701,3405,2017,34.98205,127.045396
전남,3205,8371,852,196,180,2017,34.98205,127.045396
전남,4447,21836,1296,932,857,2017,34.98205,127.045396
전남,1219,5823,372,278,255,2017,34.98205,127.045396
전남,48,92,15,3,3,2017,34.98205,127.045396
전남,490,1067,147,34,31,2017,34.98205,127.045396
전남,298,816,83,19,17,2017,34.98205,127.045396
전남,2256,50940,706,546,502,2017,34.98205,127.045396
전남,5813,31000,810,812,747,2017,34.98205,127.045396
전남,73,1625,12,23,21,2017,34.98205,127.045396
전남,565,12981,180,45,41,2017,34.98205,127.045396
전남,262,5438,76,16,15,2017,34.98205,127.045396
전남,969,8578,184,254,234,2017,34.98205,127.045396
전남,1676,5387,445,123,113,2017,34.98205,127.045396
전남,617,2177,77,24,22,2017,34.98205,127.045396
전남,296,1268,63,15,14,2017,34.98205,127.045396
전남,2185,4995,85,41,37,2017,34.98205,127.045396
전남,6006,21186,735,233,215,2017,34.98205,127.045396
전남,2558,8370,264,88,81,2017,34.98205,127.045396
전남,11166,119611,2232,3031,2788,2017,34.98205,127.045396
전남,44369,107313,12666,2898,2666,2017,34.98205,127.045396
전남,26497,127356,6758,4769,4388,2017,34.98205,127.045396
전남,4759,11894,1264,287,264,2017,34.98205,127.045396
전남,6045,29747,1763,1270,1168,2017,34.98205,127.045396
전남,1601,7637,489,364,335,2017,34.98205,127.045396
전남,48,92,15,3,3,2017,34.98205,127.045396
전남,685,1465,206,47,44,2017,34.98205,127.045396
전남,394,1060,110,25,23,2017,34.98205,127.045396
전남,2877,66004,893,697,641,2017,34.98205,127.045396
전남,8048,43390,1104,1118,1028,2017,34.98205,127.045396
전남,108,2389,17,30,28,2017,34.98205,127.045396
전남,823,18580,259,61,56,2017,34.98205,127.045396
전남,381,7791,110,22,20,2017,34.98205,127.045396
전남,1993,18011,378,512,471,2017,34.98205,127.045396
전남,2512,7888,667,184,169,2017,34.98205,127.045396
전남,725,2558,91,29,26,2017,34.98205,127.045396
전남,381,1574,81,19,17,2017,34.98205,127.045396
전남,4923,11236,191,92,84,2017,34.98205,127.045396
전남,8596,30333,1057,334,307,2017,34.98205,127.045396
전남,3452,11315,360,119,109,2017,34.98205,127.045396
전남,18819,200430,3764,5087,4680,2017,34.98205,127.045396
전남,75357,179611,21506,4911,4518,2017,34.98205,127.045396
전남,58095,275244,14855,10269,9448,2017,34.98205,127.045396
전남,7624,17473,2020,449,413,2017,34.98205,127.045396
전남,16879,82005,4919,3495,3215,2017,34.98205,127.045396
전남,4042,18984,1235,903,831,2017,34.98205,127.045396
전남,48,92,15,3,3,2017,34.98205,127.045396
전남,1145,2321,344,78,72,2017,34.98205,127.045396
전남,727,1827,203,45,41,2017,34.98205,127.045396
전남,4259,97544,1308,1009,928,2017,34.98205,127.045396
전남,11671,63625,1589,1589,1462,2017,34.98205,127.045396
전남,110,2401,18,35,32,2017,34.98205,127.045396
전남,797,18242,259,64,59,2017,34.98205,127.045396
전남,385,7971,114,24,22,2017,34.98205,127.045396
전남,1910,16796,368,507,466,2017,34.98205,127.045396
전남,2677,8550,710,197,181,2017,34.98205,127.045396
전남,918,3240,115,36,33,2017,34.98205,127.045396
전남,454,1923,96,23,21,2017,34.98205,127.045396
전남,4728,10709,181,88,81,2017,34.98205,127.045396
전남,9574,33775,1173,372,342,2017,34.98205,127.045396
전남,3999,13090,414,137,126,2017,34.98205,127.045396
전남,13432,140216,2660,3604,3315,2017,34.98205,127.045396
전남,46543,114604,13313,3071,2826,2017,34.98205,127.045396
전남,37226,178804,9496,6694,6159,2017,34.98205,127.045396
전남,5597,13780,1486,337,310,2017,34.98205,127.045396
전남,9167,45196,2673,1930,1776,2017,34.98205,127.045396
전남,1967,9426,600,449,413,2017,34.98205,127.045396
전남,94,180,28,6,6,2017,34.98205,127.045396
전남,953,2032,287,66,61,2017,34.98205,127.045396
전남,529,1415,148,33,31,2017,34.98205,127.045396
전남,5399,121230,1695,1338,1231,2017,34.98205,127.045396
전남,14036,73428,1952,1971,1814,2017,34.98205,127.045396
전남,125,2866,20,49,45,2017,34.98205,127.045396
전남,977,24889,310,88,81,2017,34.98205,127.045396
전남,454,10399,132,32,29,2017,34.98205,127.045396
전남,1934,16974,363,513,472,2017,34.98205,127.045396
전남,4932,16299,1308,364,335,2017,34.98205,127.045396
전남,1939,6838,239,77,71,2017,34.98205,127.045396
전남,899,4012,190,46,42,2017,34.98205,127.045396
전남,4901,11162,190,91,84,2017,34.98205,127.045396
전남,17311,61064,2122,674,620,2017,34.98205,127.045396
전남,7597,24847,784,262,241,2017,34.98205,127.045396
전남,8,23,1,0,0,2017,34.98205,127.045396
전남,14864,159423,2942,4050,3726,2017,34.98205,127.045396
전남,58027,151113,16608,3853,3545,2017,34.98205,127.045396
전남,51421,249618,13083,9373,8623,2017,34.98205,127.045396
전남,14034,36459,3727,849,782,2017,34.98205,127.045396
전남,9431,46663,2749,1994,1834,2017,34.98205,127.045396
전남,3798,18180,1159,867,797,2017,34.98205,127.045396
전남,48,91,14,3,3,2017,34.98205,127.045396
전남,1174,2907,355,83,77,2017,34.98205,127.045396
전남,829,2510,233,54,49,2017,34.98205,127.045396
전남,5132,122496,1583,1297,1194,2017,34.98205,127.045396
전남,14202,76619,1919,2038,1875,2017,34.98205,127.045396
전남,91,2109,14,36,33,2017,34.98205,127.045396
전남,709,18338,221,65,60,2017,34.98205,127.045396
전남,330,7661,94,23,21,2017,34.98205,127.045396
전남,1237,10890,227,325,299,2017,34.98205,127.045396
전남,1860,6695,494,141,130,2017,34.98205,127.045396
전남,1133,4013,134,45,41,2017,34.98205,127.045396
전남,436,2144,92,24,22,2017,34.98205,127.045396
전남,2079,4761,81,39,36,2017,34.98205,127.045396
전남,6501,22892,777,254,234,2017,34.98205,127.045396
전남,3402,11073,338,117,108,2017,34.98205,127.045396
전남,14,40,2,1,1,2017,34.98205,127.045396
전남,9573,102537,1886,2607,2399,2017,34.98205,127.045396
전남,44733,118056,12800,2970,2732,2017,34.98205,127.045396
전남,48320,238336,12256,8801,8097,2017,34.98205,127.045396
전남,8258,23506,2199,512,471,2017,34.98205,127.045396
전남,8969,44132,2614,1884,1734,2017,34.98205,127.045396
전남,2366,11445,721,546,502,2017,34.98205,127.045396
전남,49,92,15,3,3,2017,34.98205,127.045396
전남,1313,3183,396,93,85,2017,34.98205,127.045396
전남,814,2499,229,53,49,2017,34.98205,127.045396
전남,3623,87680,1098,902,830,2017,34.98205,127.045396
전남,10289,56261,1367,1459,1342,2017,34.98205,127.045396
전남,85,1903,13,27,25,2017,34.98205,127.045396
전남,652,15302,205,52,48,2017,34.98205,127.045396
전남,302,6403,87,19,17,2017,34.98205,127.045396
전남,1193,10714,224,307,282,2017,34.98205,127.045396
전남,3177,10162,842,232,213,2017,34.98205,127.045396
전남,1272,4486,158,51,47,2017,34.98205,127.045396
전남,589,2572,125,30,27,2017,34.98205,127.045396
전남,2864,6538,111,53,49,2017,34.98205,127.045396
전남,11704,41307,1446,456,419,2017,34.98205,127.045396
전남,5086,16661,529,175,161,2017,34.98205,127.045396
전남,7,20,1,0,0,2017,34.98205,127.045396
전남,11770,125755,2350,3181,2926,2017,34.98205,127.045396
전남,48271,117309,13764,3137,2886,2017,34.98205,127.045396
전남,34930,168182,8901,6302,5798,2017,34.98205,127.045396
전남,5888,15784,1565,359,330,2017,34.98205,127.045396
전남,6979,34133,2034,1456,1340,2017,34.98205,127.045396
전남,2190,10419,669,496,457,2017,34.98205,127.045396
전남,48,92,15,3,3,2017,34.98205,127.045396
전남,903,2077,272,63,58,2017,34.98205,127.045396
전남,580,1690,162,37,34,2017,34.98205,127.045396
전남,3411,78913,1042,808,743,2017,34.98205,127.045396
전남,9270,50769,1259,1273,1172,2017,34.98205,127.045396
전남,159,3691,25,64,59,2017,34.98205,127.045396
전남,1251,32263,390,115,106,2017,34.98205,127.045396
전남,583,13512,166,41,38,2017,34.98205,127.045396
전남,2132,18733,390,563,518,2017,34.98205,127.045396
전남,5088,18135,1351,385,354,2017,34.98205,127.045396
전남,3270,11598,389,129,119,2017,34.98205,127.045396
전남,1278,6091,269,68,62,2017,34.98205,127.045396
전남,2970,6770,115,55,51,2017,34.98205,127.045396
전남,17360,61128,2073,676,622,2017,34.98205,127.045396
전남,9459,30798,941,324,298,2017,34.98205,127.045396
전남,31,91,4,1,1,2017,34.98205,127.045396
전남,15231,163202,2990,4161,3828,2017,34.98205,127.045396
전남,74976,201584,21496,5027,4625,2017,34.98205,127.045396
전남,99048,486749,25150,18127,16677,2017,34.98205,127.045396
전남,19386,52025,5158,1189,1094,2017,34.98205,127.045396
전남,14413,71390,4202,3051,2807,2017,34.98205,127.045396
전남,5251,25363,1601,1210,1113,2017,34.98205,127.045396
전남,48,91,14,3,3,2017,34.98205,127.045396
전남,3176,7716,960,225,207,2017,34.98205,127.045396
전남,2065,6282,580,134,124,2017,34.98205,127.045396
전남,6411,155484,1953,1621,1491,2017,34.98205,127.045396
전남,18322,99591,2430,2607,2398,2017,34.98205,127.045396
전남,52,1101,8,14,13,2017,34.98205,127.045396
전남,317,6787,101,24,22,2017,34.98205,127.045396
전남,162,3130,47,9,9,2017,34.98205,127.045396
전남,1069,9690,205,270,249,2017,34.98205,127.045396
전남,1016,3108,271,74,68,2017,34.98205,127.045396
전남,223,787,29,9,8,2017,34.98205,127.045396
전남,119,479,25,6,5,2017,34.98205,127.045396
전남,2747,6266,107,51,47,2017,34.98205,127.045396
전남,3456,12123,436,135,124,2017,34.98205,127.045396
전남,1047,3445,111,36,33,2017,34.98205,127.045396
전남,12250,123745,2419,3189,2934,2017,34.98205,127.045396
전남,27917,63849,7977,1800,1656,2017,34.98205,127.045396
전남,15261,71712,3907,2670,2456,2017,34.98205,127.045396
전남,1272,2853,337,74,68,2017,34.98205,127.045396
전남,4733,22782,1379,970,892,2017,34.98205,127.045396
전남,926,4312,283,205,189,2017,34.98205,127.045396
전남,48,92,15,3,3,2017,34.98205,127.045396
전남,275,539,82,19,17,2017,34.98205,127.045396
전남,165,404,46,10,9,2017,34.98205,127.045396
전남,2538,55103,778,588,541,2017,34.98205,127.045396
전남,6487,34163,903,863,794,2017,34.98205,127.045396
전남,40,842,6,11,10,2017,34.98205,127.045396
전남,281,5931,90,21,19,2017,34.98205,127.045396
전남,134,2575,39,8,7,2017,34.98205,127.045396
전남,799,7230,153,202,186,2017,34.98205,127.045396
전남,745,2277,198,54,50,2017,34.98205,127.045396
전남,174,613,22,7,6,2017,34.98205,127.045396
전남,94,378,20,5,4,2017,34.98205,127.045396
전남,1950,4452,76,36,33,2017,34.98205,127.045396
전남,2490,8749,314,97,89,2017,34.98205,127.045396
전남,812,2673,87,28,26,2017,34.98205,127.045396
전남,7942,80776,1571,2074,1908,2017,34.98205,127.045396
전남,19005,43498,5425,1223,1125,2017,34.98205,127.045396
전남,6893,32360,1765,1205,1108,2017,34.98205,127.045396
전남,1148,2564,304,67,61,2017,34.98205,127.045396
전남,1813,8720,528,371,341,2017,34.98205,127.045396
전남,516,2400,158,114,105,2017,34.98205,127.045396
전남,206,402,61,14,13,2017,34.98205,127.045396
전남,119,291,33,7,7,2017,34.98205,127.045396
전남,1876,41062,579,428,394,2017,34.98205,127.045396
전남,4716,25456,660,630,580,2017,34.98205,127.045396
전남,48,959,8,13,12,2017,34.98205,127.045396
전남,294,5826,100,23,21,2017,34.98205,127.045396
전남,148,2673,46,9,8,2017,34.98205,127.045396
전남,930,8247,185,237,218,2017,34.98205,127.045396
전남,986,2880,262,69,64,2017,34.98205,127.045396
전남,227,804,31,9,8,2017,34.98205,127.045396
전남,127,482,27,6,5,2017,34.98205,127.045396
전남,2198,5038,86,41,38,2017,34.98205,127.045396
전남,3248,11435,426,127,117,2017,34.98205,127.045396
전남,1069,3550,120,37,34,2017,34.98205,127.045396
전남,8,27,3,1,1,2017,34.98205,127.045396
전남,11884,117837,2341,3029,2787,2017,34.98205,127.045396
전남,25163,55231,7170,1591,1464,2017,34.98205,127.045396
전남,6684,30934,1713,1147,1056,2017,34.98205,127.045396
전남,1534,3257,404,86,79,2017,34.98205,127.045396
전남,1713,8092,498,344,316,2017,34.98205,127.045396
전남,436,1991,133,94,87,2017,34.98205,127.045396
전남,49,93,15,3,3,2017,34.98205,127.045396
전남,270,508,80,18,16,2017,34.98205,127.045396
전남,134,317,37,8,7,2017,34.98205,127.045396
전남,2273,47073,726,522,480,2017,34.98205,127.045396
전남,5706,29412,842,772,711,2017,34.98205,127.045396
경북,592,10259,102,169,156,2017,36.415779,128.959988
경북,2350,45299,852,205,189,2017,36.415779,128.959988
경북,1120,19397,372,73,67,2017,36.415779,128.959988
경북,7881,61773,1766,2107,1939,2017,36.415779,128.959988
경북,4230,12830,1130,306,281,2017,36.415779,128.959988
경북,788,2779,96,31,29,2017,36.415779,128.959988
경북,364,1618,77,19,17,2017,36.415779,128.959988
경북,9146,21667,412,170,156,2017,36.415779,128.959988
경북,16958,58960,2212,666,613,2017,36.415779,128.959988
경북,4589,15236,520,165,152,2017,36.415779,128.959988
경북,4,11,0,0,0,2017,36.415779,128.959988
경북,35072,329669,6875,8710,8014,2017,36.415779,128.959988
경북,71130,166104,20368,4619,4249,2017,36.415779,128.959988
경북,47133,229254,11997,8611,7922,2017,36.415779,128.959988
경북,13566,34484,3608,828,762,2017,36.415779,128.959988
경북,10308,51585,3007,2208,2031,2017,36.415779,128.959988
경북,2299,11148,701,532,490,2017,36.415779,128.959988
경북,2720,4625,807,173,160,2017,36.415779,128.959988
경북,966,2146,291,68,62,2017,36.415779,128.959988
경북,542,1508,152,35,32,2017,36.415779,128.959988
경북,19093,346563,6681,4584,4218,2017,36.415779,128.959988
경북,56165,257348,9304,8083,7436,2017,36.415779,128.959988
경북,657,11350,113,188,173,2017,36.415779,128.959988
경북,2596,49910,942,227,209,2017,36.415779,128.959988
경북,1234,21325,411,80,74,2017,36.415779,128.959988
경북,6839,53668,1523,1835,1688,2017,36.415779,128.959988
경북,4149,12884,1106,302,278,2017,36.415779,128.959988
경북,980,3457,120,39,36,2017,36.415779,128.959988
경북,459,2025,97,23,22,2017,36.415779,128.959988
경북,7973,18889,359,148,136,2017,36.415779,128.959988
경북,15625,54528,1998,611,562,2017,36.415779,128.959988
경북,5074,16770,559,180,166,2017,36.415779,128.959988
경북,5,16,1,0,0,2017,36.415779,128.959988
경북,28035,266604,5503,7041,6478,2017,36.415779,128.959988
경북,61848,147909,17707,4039,3716,2017,36.415779,128.959988
경북,44848,217584,11421,8167,7514,2017,36.415779,128.959988
경북,10677,26918,2839,650,598,2017,36.415779,128.959988
경북,10190,50839,2972,2175,2001,2017,36.415779,128.959988
경북,2476,11996,755,573,527,2017,36.415779,128.959988
경북,518,881,154,33,30,2017,36.415779,128.959988
경북,946,2117,285,66,61,2017,36.415779,128.959988
경북,572,1599,160,37,34,2017,36.415779,128.959988
경북,21205,383928,7418,5068,4663,2017,36.415779,128.959988
경북,62262,285366,10332,8941,8225,2017,36.415779,128.959988
경북,580,11996,97,192,177,2017,36.415779,128.959988
경북,4488,99140,1501,375,345,2017,36.415779,128.959988
경북,2083,41642,638,135,124,2017,36.415779,128.959988
경북,8109,65916,1640,2257,2076,2017,36.415779,128.959988
경북,10854,36327,2883,815,750,2017,36.415779,128.959988
경북,6194,22352,732,240,221,2017,36.415779,128.959988
경북,2492,11004,526,127,117,2017,36.415779,128.959988
경북,10670,25278,481,198,182,2017,36.415779,128.959988
경북,37021,130422,4429,1434,1319,2017,36.415779,128.959988
경북,19326,62970,1951,662,609,2017,36.415779,128.959988
경북,56,165,7,2,2,2017,36.415779,128.959988
경북,38910,408311,7741,10764,9903,2017,36.415779,128.959988
경북,200593,506225,57465,13351,12283,2017,36.415779,128.959988
경북,299557,1459536,76196,54392,50041,2017,36.415779,128.959988
경북,78473,195047,20855,4762,4381,2017,36.415779,128.959988
경북,50160,249414,14628,10665,9811,2017,36.415779,128.959988
경북,14686,71190,4479,3398,3126,2017,36.415779,128.959988
경북,907,1542,269,58,53,2017,36.415779,128.959988
경북,6828,14849,2058,478,439,2017,36.415779,128.959988
경북,4343,11825,1217,276,254,2017,36.415779,128.959988
경북,22773,490307,7450,5888,5417,2017,36.415779,128.959988
경북,64480,319192,9246,9437,8682,2017,36.415779,128.959988
경북,300,6456,50,122,113,2017,36.415779,128.959988
경북,2362,57310,774,221,203,2017,36.415779,128.959988
경북,1098,24023,329,79,73,2017,36.415779,128.959988
경북,4126,33423,796,1142,1051,2017,36.415779,128.959988
경북,4973,18254,1323,382,352,2017,36.415779,128.959988
경북,3904,13740,463,155,143,2017,36.415779,128.959988
경북,1368,6728,288,74,68,2017,36.415779,128.959988
경북,5394,12778,243,100,92,2017,36.415779,128.959988
경북,18335,64492,2147,713,656,2017,36.415779,128.959988
경북,10578,34279,1038,363,334,2017,36.415779,128.959988
경북,38,111,5,2,1,2017,36.415779,128.959988
경북,25043,259089,4911,6889,6338,2017,36.415779,128.959988
경북,107532,291285,30878,7264,6683,2017,36.415779,128.959988
경북,194756,958856,49437,36122,33232,2017,36.415779,128.959988
경북,43508,123400,11599,2723,2505,2017,36.415779,128.959988
경북,24686,124970,7201,5357,4929,2017,36.415779,128.959988
경북,9661,47701,2942,2281,2098,2017,36.415779,128.959988
경북,259,440,77,17,15,2017,36.415779,128.959988
경북,3799,9376,1150,271,250,2017,36.415779,128.959988
경북,2570,7901,723,168,154,2017,36.415779,128.959988
경북,11969,269412,3830,3172,2918,2017,36.415779,128.959988
경북,34489,171889,4787,5109,4700,2017,36.415779,128.959988
경북,272,5689,45,106,97,2017,36.415779,128.959988
경북,2045,48341,677,188,173,2017,36.415779,128.959988
경북,951,20282,288,67,62,2017,36.415779,128.959988
경북,4335,34770,880,1202,1105,2017,36.415779,128.959988
경북,5271,18633,1401,401,369,2017,36.415779,128.959988
경북,2765,9736,332,110,101,2017,36.415779,128.959988
경북,1119,5293,236,59,54,2017,36.415779,128.959988
경북,5980,14167,269,111,102,2017,36.415779,128.959988
경북,16985,59805,2020,660,607,2017,36.415779,128.959988
경북,8856,28825,891,305,281,2017,36.415779,128.959988
경북,18,53,2,1,1,2017,36.415779,128.959988
경북,25998,265042,5114,7013,6452,2017,36.415779,128.959988
경북,102972,271735,29533,6908,6355,2017,36.415779,128.959988
경북,84910,414392,21594,15578,14332,2017,36.415779,128.959988
경북,16024,42949,4265,987,908,2017,36.415779,128.959988
경북,13931,69560,4063,2976,2738,2017,36.415779,128.959988
경북,3757,18296,1145,874,804,2017,36.415779,128.959988
경북,518,881,154,33,30,2017,36.415779,128.959988
경북,2885,6891,872,205,188,2017,36.415779,128.959988
경북,1706,5117,479,111,102,2017,36.415779,128.959988
경북,10363,229557,3354,2750,2530,2017,36.415779,128.959988
경북,29815,147253,4196,4432,4077,2017,36.415779,128.959988
경북,890,16749,150,298,274,2017,36.415779,128.959988
경북,3615,85617,1206,339,312,2017,36.415779,128.959988
경북,1794,37598,552,128,117,2017,36.415779,128.959988
경북,12104,96496,2575,3251,2991,2017,36.415779,128.959988
경북,9457,34145,2519,723,665,2017,36.415779,128.959988
경북,6129,21572,727,243,224,2017,36.415779,128.959988
경북,2196,10836,463,119,110,2017,36.415779,128.959988
경북,15360,36390,692,285,263,2017,36.415779,128.959988
경북,32791,115230,3847,1277,1175,2017,36.415779,128.959988
경북,18435,59910,1843,638,587,2017,36.415779,128.959988
경북,59,175,8,2,2,2017,36.415779,128.959988
경북,38170,385215,7448,10183,9369,2017,36.415779,128.959988
경북,139802,385772,40171,9484,8725,2017,36.415779,128.959988
경북,267694,1315984,67974,49565,45599,2017,36.415779,128.959988
경북,60508,170412,16129,3780,3478,2017,36.415779,128.959988
경북,39944,202011,11651,8658,7966,2017,36.415779,128.959988
경북,13663,67412,4161,3223,2965,2017,36.415779,128.959988
경북,777,1321,231,50,46,2017,36.415779,128.959988
경북,5573,13841,1687,399,367,2017,36.415779,128.959988
경북,3918,12100,1102,256,236,2017,36.415779,128.959988
경북,28518,576597,9559,7121,6551,2017,36.415779,128.959988
경북,87340,416951,13503,12666,11653,2017,36.415779,128.959988
경북,188,3728,32,68,63,2017,36.415779,128.959988
경북,1119,25912,373,103,95,2017,36.415779,128.959988
경북,520,10864,158,37,34,2017,36.415779,128.959988
경북,3303,26365,698,894,822,2017,36.415779,128.959988
경북,3934,13370,1044,294,270,2017,36.415779,128.959988
경북,1922,6772,234,76,70,2017,36.415779,128.959988
경북,807,3696,170,42,38,2017,36.415779,128.959988
경북,4221,10000,190,78,72,2017,36.415779,128.959988
경북,13123,46264,1594,511,470,2017,36.415779,128.959988
경북,6533,21342,670,225,207,2017,36.415779,128.959988
경북,12,35,2,0,0,2017,36.415779,128.959988
경북,21641,214755,4257,5650,5198,2017,36.415779,128.959988
경북,68824,176124,19684,4549,4185,2017,36.415779,128.959988
경북,59052,285606,15040,10713,9856,2017,36.415779,128.959988
경북,11713,30540,3114,713,656,2017,36.415779,128.959988
경북,10070,49483,2935,2112,1943,2017,36.415779,128.959988
경북,3100,14828,946,707,650,2017,36.415779,128.959988
경북,389,661,115,25,23,2017,36.415779,128.959988
경북,1878,4376,566,132,121,2017,36.415779,128.959988
경북,1157,3380,325,74,68,2017,36.415779,128.959988
경북,6125,131563,2012,1585,1458,2017,36.415779,128.959988
경북,18890,92211,2789,2784,2561,2017,36.415779,128.959988
경북,326,7105,53,131,121,2017,36.415779,128.959988
경북,2558,62769,827,237,218,2017,36.415779,128.959988
경북,1189,26300,351,85,78,2017,36.415779,128.959988
경북,4467,36813,850,1220,1122,2017,36.415779,128.959988
경북,8315,30263,2212,638,587,2017,36.415779,128.959988
경북,4346,15312,522,172,158,2017,36.415779,128.959988
경북,1754,8349,370,93,86,2017,36.415779,128.959988
경북,4456,10556,201,83,76,2017,36.415779,128.959988
경북,27272,95959,3212,1061,976,2017,36.415779,128.959988
경북,13757,44663,1364,472,434,2017,36.415779,128.959988
경북,39,116,5,2,1,2017,36.415779,128.959988
경북,28935,300153,5684,7932,7297,2017,36.415779,128.959988
경북,140962,376828,40429,9464,8707,2017,36.415779,128.959988
경북,236857,1155308,60233,43386,39915,2017,36.415779,128.959988
